Album,Artist.x,Rank,Year.x,Selection_Number,Artist.y,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,Year.y
Fetch The Bolt Cutters,Fiona Apple,6,2020,1,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,0fO1KemWL2uCCQmM22iKlj,album,,2020-04-17,2020,day,0.431,0.522,8,-9.022,1,0.39,0.806,0,0.373,0.447,174.085,5BBWr1LUsCH1tECJLAUGnP,https://api.spotify.com/v1/audio-analysis/5BBWr1LUsCH1tECJLAUGnP,4,,,1,163720,FALSE,https://api.spotify.com/v1/tracks/5BBWr1LUsCH1tECJLAUGnP,FALSE,For Her,https://p.scdn.co/mp3-preview/6b92485466c60abd11dfafa3e93093054a23b467?cid=bf03179b875d4cfeaee4754331640464,11,track,spotify:track:5BBWr1LUsCH1tECJLAUGnP,https://open.spotify.com/track/5BBWr1LUsCH1tECJLAUGnP,Fetch The Bolt Cutters,G#,major,G# major,2020
Fetch The Bolt Cutters,Fiona Apple,6,2020,1,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,0fO1KemWL2uCCQmM22iKlj,album,,2020-04-17,2020,day,0.75,0.661,8,-7.991,1,0.286,0.61,0,0.117,0.822,113.165,4baGw8dAfqNl7RrmlMtzb5,https://api.spotify.com/v1/audio-analysis/4baGw8dAfqNl7RrmlMtzb5,4,,,1,160324,FALSE,https://api.spotify.com/v1/tracks/4baGw8dAfqNl7RrmlMtzb5,FALSE,Drumset,https://p.scdn.co/mp3-preview/a93bef7080c949d6d6f4cdae77576b6cc1ba8d5d?cid=bf03179b875d4cfeaee4754331640464,12,track,spotify:track:4baGw8dAfqNl7RrmlMtzb5,https://open.spotify.com/track/4baGw8dAfqNl7RrmlMtzb5,Fetch The Bolt Cutters,G#,major,G# major,2020
Fetch The Bolt Cutters,Fiona Apple,6,2020,1,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,0fO1KemWL2uCCQmM22iKlj,album,,2020-04-17,2020,day,0.516,0.609,1,-10.649,1,0.142,0.241,5.3e-6,0.36,0.617,95.013,6VU4Ys4rbbbwJ84g1ZuYA5,https://api.spotify.com/v1/audio-analysis/6VU4Ys4rbbbwJ84g1ZuYA5,3,,,1,189082,FALSE,https://api.spotify.com/v1/tracks/6VU4Ys4rbbbwJ84g1ZuYA5,FALSE,On I Go,https://p.scdn.co/mp3-preview/b79303d633beb369fad917b984da8d93422e0b1d?cid=bf03179b875d4cfeaee4754331640464,13,track,spotify:track:6VU4Ys4rbbbwJ84g1ZuYA5,https://open.spotify.com/track/6VU4Ys4rbbbwJ84g1ZuYA5,Fetch The Bolt Cutters,C#,major,C# major,2020
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.168,0.193,4,-19.63,1,0.0835,0.862,0.0218,0.143,0.149,70.755,0NvYcEGXXoLabFZARKmb0U,https://api.spotify.com/v1/audio-analysis/0NvYcEGXXoLabFZARKmb0U,4,,,1,174521,FALSE,https://api.spotify.com/v1/tracks/0NvYcEGXXoLabFZARKmb0U,FALSE,June 9th Nighttime,https://p.scdn.co/mp3-preview/c9026ab3b535fd1a59324985f8cc4445a3302cc3?cid=bf03179b875d4cfeaee4754331640464,1,track,spotify:track:0NvYcEGXXoLabFZARKmb0U,https://open.spotify.com/track/0NvYcEGXXoLabFZARKmb0U,Florist,E,major,E major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.432,0.138,1,-19.788,1,0.049,0.94,0.0243,0.129,0.103,81.765,4ihCk0lIbJyYV7JSmJb6YY,https://api.spotify.com/v1/audio-analysis/4ihCk0lIbJyYV7JSmJb6YY,4,,,1,326156,FALSE,https://api.spotify.com/v1/tracks/4ihCk0lIbJyYV7JSmJb6YY,FALSE,Red Bird Pt. 2 (Morning),https://p.scdn.co/mp3-preview/ed1e16671af74a232da819f911c10fd54dca641c?cid=bf03179b875d4cfeaee4754331640464,2,track,spotify:track:4ihCk0lIbJyYV7JSmJb6YY,https://open.spotify.com/track/4ihCk0lIbJyYV7JSmJb6YY,Florist,C#,major,C# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.145,0.115,11,-24.015,1,0.0343,0.917,0.951,0.47,0.0652,78.201,33Xw5z9vmq5nfxl2LfVK96,https://api.spotify.com/v1/audio-analysis/33Xw5z9vmq5nfxl2LfVK96,4,,,1,99180,FALSE,https://api.spotify.com/v1/tracks/33Xw5z9vmq5nfxl2LfVK96,FALSE,Duet For Guitar And Rain,https://p.scdn.co/mp3-preview/9a023658c9adcb05814a11f0e6c22591aa0be228?cid=bf03179b875d4cfeaee4754331640464,3,track,spotify:track:33Xw5z9vmq5nfxl2LfVK96,https://open.spotify.com/track/33Xw5z9vmq5nfxl2LfVK96,Florist,B,major,B major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.618,0.334,10,-15.049,1,0.0354,0.885,0.0497,0.0646,0.372,129.794,3sEDHgA2cXya5gfyXPJksw,https://api.spotify.com/v1/audio-analysis/3sEDHgA2cXya5gfyXPJksw,3,,,1,365635,FALSE,https://api.spotify.com/v1/tracks/3sEDHgA2cXya5gfyXPJksw,FALSE,Spring In Hours,https://p.scdn.co/mp3-preview/ba09757f8a54825abf133320db92cebc89f689ef?cid=bf03179b875d4cfeaee4754331640464,4,track,spotify:track:3sEDHgA2cXya5gfyXPJksw,https://open.spotify.com/track/3sEDHgA2cXya5gfyXPJksw,Florist,A#,major,A# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.339,0.0211,10,-20.679,0,0.0433,0.993,0.692,0.223,0.234,124.545,49Rgq2BKT8ACmzgBgcyIZD,https://api.spotify.com/v1/audio-analysis/49Rgq2BKT8ACmzgBgcyIZD,5,,,1,37212,FALSE,https://api.spotify.com/v1/tracks/49Rgq2BKT8ACmzgBgcyIZD,FALSE,Bells Pt. 1,https://p.scdn.co/mp3-preview/8da945cd273e95ee5b32527ab1a9aea2b69a08c2?cid=bf03179b875d4cfeaee4754331640464,5,track,spotify:track:49Rgq2BKT8ACmzgBgcyIZD,https://open.spotify.com/track/49Rgq2BKT8ACmzgBgcyIZD,Florist,A#,minor,A# minor,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.556,0.28,10,-17.118,1,0.0363,0.962,0.0249,0.101,0.306,86.124,0N9tZKYwPZAHXdAnKYXYqx,https://api.spotify.com/v1/audio-analysis/0N9tZKYwPZAHXdAnKYXYqx,4,,,1,156099,FALSE,https://api.spotify.com/v1/tracks/0N9tZKYwPZAHXdAnKYXYqx,FALSE,Two Ways,https://p.scdn.co/mp3-preview/7148dffa29f4318aa4cd432a6e9a224edd79ffea?cid=bf03179b875d4cfeaee4754331640464,6,track,spotify:track:0N9tZKYwPZAHXdAnKYXYqx,https://open.spotify.com/track/0N9tZKYwPZAHXdAnKYXYqx,Florist,A#,major,A# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.319,0.0254,0,-23.477,1,0.0517,0.996,0.0262,0.109,0.255,70.89,2nGFFVjCNkjl6avtaw1nMc,https://api.spotify.com/v1/audio-analysis/2nGFFVjCNkjl6avtaw1nMc,4,,,1,33371,FALSE,https://api.spotify.com/v1/tracks/2nGFFVjCNkjl6avtaw1nMc,FALSE,Variation,https://p.scdn.co/mp3-preview/dea7e766b5db2549d3d23255ffe2f468c9db1646?cid=bf03179b875d4cfeaee4754331640464,7,track,spotify:track:2nGFFVjCNkjl6avtaw1nMc,https://open.spotify.com/track/2nGFFVjCNkjl6avtaw1nMc,Florist,C,major,C major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.447,0.144,11,-17.981,1,0.0427,0.911,9.75e-4,0.137,0.147,128.261,1X015tFJpW02z9zvkjdcj9,https://api.spotify.com/v1/audio-analysis/1X015tFJpW02z9zvkjdcj9,4,,,1,151550,FALSE,https://api.spotify.com/v1/tracks/1X015tFJpW02z9zvkjdcj9,FALSE,Organ's Drone,https://p.scdn.co/mp3-preview/d69c0b388900026f2a57fe60e4dc167336ab554b?cid=bf03179b875d4cfeaee4754331640464,8,track,spotify:track:1X015tFJpW02z9zvkjdcj9,https://open.spotify.com/track/1X015tFJpW02z9zvkjdcj9,Florist,B,major,B major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.407,0.139,9,-21.647,1,0.0419,0.989,0.875,0.184,0.0379,133.676,49SL3oqNrFDuCnGoBGFO0H,https://api.spotify.com/v1/audio-analysis/49SL3oqNrFDuCnGoBGFO0H,4,,,1,146109,FALSE,https://api.spotify.com/v1/tracks/49SL3oqNrFDuCnGoBGFO0H,FALSE,Duet For 2 Eyes,https://p.scdn.co/mp3-preview/c12d7d0d9588bb302163d3377bf22badfa965ae0?cid=bf03179b875d4cfeaee4754331640464,9,track,spotify:track:49SL3oqNrFDuCnGoBGFO0H,https://open.spotify.com/track/49SL3oqNrFDuCnGoBGFO0H,Florist,A,major,A major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.133,0.0775,3,-17.697,1,0.042,0.973,0.807,0.149,0.049,69.514,0DlCJvIbdInUy605FzsbTQ,https://api.spotify.com/v1/audio-analysis/0DlCJvIbdInUy605FzsbTQ,3,,,1,27179,FALSE,https://api.spotify.com/v1/tracks/0DlCJvIbdInUy605FzsbTQ,FALSE,Reprise,https://p.scdn.co/mp3-preview/89db85ddb222e4fb6be3111145f98a6119b467ae?cid=bf03179b875d4cfeaee4754331640464,10,track,spotify:track:0DlCJvIbdInUy605FzsbTQ,https://open.spotify.com/track/0DlCJvIbdInUy605FzsbTQ,Florist,D#,major,D# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.33,0.334,11,-13.815,1,0.0306,0.486,0.283,0.105,0.365,144.837,6QPvfnhnaT3QIAcNpPlX2R,https://api.spotify.com/v1/audio-analysis/6QPvfnhnaT3QIAcNpPlX2R,4,,,1,373066,FALSE,https://api.spotify.com/v1/tracks/6QPvfnhnaT3QIAcNpPlX2R,FALSE,43,https://p.scdn.co/mp3-preview/1bc160c9355bd620dff84c41c56a546fcc5bcd50?cid=bf03179b875d4cfeaee4754331640464,11,track,spotify:track:6QPvfnhnaT3QIAcNpPlX2R,https://open.spotify.com/track/6QPvfnhnaT3QIAcNpPlX2R,Florist,B,major,B major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.421,0.321,6,-17.856,1,0.0418,0.852,0.899,0.0554,0.0792,121.065,2VNcsnhqX43QqLz5OV7qqS,https://api.spotify.com/v1/audio-analysis/2VNcsnhqX43QqLz5OV7qqS,1,,,1,88181,FALSE,https://api.spotify.com/v1/tracks/2VNcsnhqX43QqLz5OV7qqS,FALSE,Bells Pt. 2,https://p.scdn.co/mp3-preview/a4cb6db3f2c1a2d9e25ef842aa3a308b5aed4aae?cid=bf03179b875d4cfeaee4754331640464,12,track,spotify:track:2VNcsnhqX43QqLz5OV7qqS,https://open.spotify.com/track/2VNcsnhqX43QqLz5OV7qqS,Florist,F#,major,F# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.466,0.254,2,-16.216,0,0.0336,0.887,0.0239,0.223,0.253,119.159,1RFeKydBMfNculmD25m8NE,https://api.spotify.com/v1/audio-analysis/1RFeKydBMfNculmD25m8NE,4,,,1,286906,FALSE,https://api.spotify.com/v1/tracks/1RFeKydBMfNculmD25m8NE,FALSE,River's Bed,https://p.scdn.co/mp3-preview/43edbe695c8e62b49127e84da3a7c094db8373a6?cid=bf03179b875d4cfeaee4754331640464,13,track,spotify:track:1RFeKydBMfNculmD25m8NE,https://open.spotify.com/track/1RFeKydBMfNculmD25m8NE,Florist,D,minor,D minor,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.422,0.263,11,-18.429,1,0.041,0.869,0.617,0.0643,0.0459,126.319,2Jyp0oNfjtotPIioFwPD5K,https://api.spotify.com/v1/audio-analysis/2Jyp0oNfjtotPIioFwPD5K,4,,,1,398180,FALSE,https://api.spotify.com/v1/tracks/2Jyp0oNfjtotPIioFwPD5K,FALSE,Sci-Fi Silence,https://p.scdn.co/mp3-preview/ecc6883ce38a8bf1a5f274743a275918ae3c3ce7?cid=bf03179b875d4cfeaee4754331640464,14,track,spotify:track:2Jyp0oNfjtotPIioFwPD5K,https://open.spotify.com/track/2Jyp0oNfjtotPIioFwPD5K,Florist,B,major,B major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.172,0.218,10,-20.103,1,0.0482,0.98,0.966,0.128,0.0731,76.233,1qDHwHhYhkBKOeuQuhXH2X,https://api.spotify.com/v1/audio-analysis/1qDHwHhYhkBKOeuQuhXH2X,4,,,1,31693,FALSE,https://api.spotify.com/v1/tracks/1qDHwHhYhkBKOeuQuhXH2X,FALSE,Finally,https://p.scdn.co/mp3-preview/a4b569dfa16356ebdb32aefb96605bb195b3d6ef?cid=bf03179b875d4cfeaee4754331640464,15,track,spotify:track:1qDHwHhYhkBKOeuQuhXH2X,https://open.spotify.com/track/1qDHwHhYhkBKOeuQuhXH2X,Florist,A#,major,A# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.418,0.153,11,-18.889,1,0.0393,0.917,0.113,0.0858,0.0986,79.034,4Lud3nOQFdFLLT4w01Dt2I,https://api.spotify.com/v1/audio-analysis/4Lud3nOQFdFLLT4w01Dt2I,4,,,1,305861,FALSE,https://api.spotify.com/v1/tracks/4Lud3nOQFdFLLT4w01Dt2I,FALSE,Dandelion,https://p.scdn.co/mp3-preview/37d895fce120f216da00531693fd64126d55e723?cid=bf03179b875d4cfeaee4754331640464,16,track,spotify:track:4Lud3nOQFdFLLT4w01Dt2I,https://open.spotify.com/track/4Lud3nOQFdFLLT4w01Dt2I,Florist,B,major,B major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.328,0.502,1,-16.217,1,0.0546,0.842,0.156,0.0502,0.174,66.031,0IHFrHcjdNdHhp5g9IY16x,https://api.spotify.com/v1/audio-analysis/0IHFrHcjdNdHhp5g9IY16x,4,,,1,110232,FALSE,https://api.spotify.com/v1/tracks/0IHFrHcjdNdHhp5g9IY16x,FALSE,Bells Pt. 3,https://p.scdn.co/mp3-preview/902d6e606783900e4d28da39907736f1874d9ffd?cid=bf03179b875d4cfeaee4754331640464,17,track,spotify:track:0IHFrHcjdNdHhp5g9IY16x,https://open.spotify.com/track/0IHFrHcjdNdHhp5g9IY16x,Florist,C#,major,C# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.428,0.294,10,-14.382,1,0.0467,0.851,0.00853,0.367,0.461,118.273,0i0e7oFN86Jl0TTpF9zHtH,https://api.spotify.com/v1/audio-analysis/0i0e7oFN86Jl0TTpF9zHtH,4,,,1,212703,FALSE,https://api.spotify.com/v1/tracks/0i0e7oFN86Jl0TTpF9zHtH,FALSE,Feathers,https://p.scdn.co/mp3-preview/531857e8013a43afa4c52161479c4fd41a842c0a?cid=bf03179b875d4cfeaee4754331640464,18,track,spotify:track:0i0e7oFN86Jl0TTpF9zHtH,https://open.spotify.com/track/0i0e7oFN86Jl0TTpF9zHtH,Florist,A#,major,A# major,2022
Florist,Florist,7,2022,1,Florist,0VIiIxTNLeJOPoMLabwNtr,5VAH7pRonDHlMiLLfCGpaK,album,,2022-07-29,2022,day,0.304,0.0465,5,-24.089,1,0.0454,0.995,0.85,0.0756,0.0916,80.975,3yvJAcESHCYKKyvKMzvQ9v,https://api.spotify.com/v1/audio-analysis/3yvJAcESHCYKKyvKMzvQ9v,1,,,1,148391,FALSE,https://api.spotify.com/v1/tracks/3yvJAcESHCYKKyvKMzvQ9v,FALSE,Jonnie On The Porch,https://p.scdn.co/mp3-preview/50268db7e12f307b23d68b3710b3e61bb71ac4cf?cid=bf03179b875d4cfeaee4754331640464,19,track,spotify:track:3yvJAcESHCYKKyvKMzvQ9v,https://open.spotify.com/track/3yvJAcESHCYKKyvKMzvQ9v,Florist,F,major,F major,2022
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.407,0.327,4,-10.933,0,0.0359,0.859,0,0.182,0.204,89.326,54jDbQwLi51iFohIMEr5Cy,https://api.spotify.com/v1/audio-analysis/54jDbQwLi51iFohIMEr5Cy,1,,,1,157360,FALSE,https://api.spotify.com/v1/tracks/54jDbQwLi51iFohIMEr5Cy,FALSE,Seed (Intro),https://p.scdn.co/mp3-preview/c96e9060d8fe5aa5784eba75b70eabae94bc97a9?cid=bf03179b875d4cfeaee4754331640464,1,track,spotify:track:54jDbQwLi51iFohIMEr5Cy,https://open.spotify.com/track/54jDbQwLi51iFohIMEr5Cy,Flow State,E,minor,E minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.681,0.537,2,-6.607,1,0.0603,0.0362,0.00207,0.0649,0.494,130.017,2NR7sV8uPCWjhnyKnZQopu,https://api.spotify.com/v1/audio-analysis/2NR7sV8uPCWjhnyKnZQopu,4,,,1,239640,FALSE,https://api.spotify.com/v1/tracks/2NR7sV8uPCWjhnyKnZQopu,FALSE,Big Smoke,https://p.scdn.co/mp3-preview/452cfa9515c4373501880529d700c9131dc0f023?cid=bf03179b875d4cfeaee4754331640464,2,track,spotify:track:2NR7sV8uPCWjhnyKnZQopu,https://open.spotify.com/track/2NR7sV8uPCWjhnyKnZQopu,Flow State,D,major,D major,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.571,0.757,11,-5.047,0,0.212,0.0314,5.72e-5,0.0594,0.572,157.915,5T8cCWaJjzfo8ZzDLJuUsC,https://api.spotify.com/v1/audio-analysis/5T8cCWaJjzfo8ZzDLJuUsC,4,,,1,325186,TRUE,https://api.spotify.com/v1/tracks/5T8cCWaJjzfo8ZzDLJuUsC,FALSE,Cigarettes,https://p.scdn.co/mp3-preview/2896779f4f4607c8c90aceb163f5156b38304df1?cid=bf03179b875d4cfeaee4754331640464,3,track,spotify:track:5T8cCWaJjzfo8ZzDLJuUsC,https://open.spotify.com/track/5T8cCWaJjzfo8ZzDLJuUsC,Flow State,B,minor,B minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.588,0.57,10,-7.492,0,0.0636,0.0984,6.43e-6,0.293,0.63,86.98,02ps0c0VPC8xWW2zb4pvP9,https://api.spotify.com/v1/audio-analysis/02ps0c0VPC8xWW2zb4pvP9,4,,,1,257839,FALSE,https://api.spotify.com/v1/tracks/02ps0c0VPC8xWW2zb4pvP9,FALSE,Murder To The Mind - Album Mix,https://p.scdn.co/mp3-preview/7bd9fdfa235f6329b78c8285f902b4dc865d86a3?cid=bf03179b875d4cfeaee4754331640464,4,track,spotify:track:02ps0c0VPC8xWW2zb4pvP9,https://open.spotify.com/track/02ps0c0VPC8xWW2zb4pvP9,Flow State,A#,minor,A# minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.481,0.378,5,-9.799,0,0.0511,0.00483,0.589,0.101,0.0842,119.006,7cQuOuwmixtOR18skBoXly,https://api.spotify.com/v1/audio-analysis/7cQuOuwmixtOR18skBoXly,4,,,1,307973,FALSE,https://api.spotify.com/v1/tracks/7cQuOuwmixtOR18skBoXly,FALSE,Seven,https://p.scdn.co/mp3-preview/d5959981d4eb3c164bcdcc0ace09a2eb23c490dd?cid=bf03179b875d4cfeaee4754331640464,5,track,spotify:track:7cQuOuwmixtOR18skBoXly,https://open.spotify.com/track/7cQuOuwmixtOR18skBoXly,Flow State,F,minor,F minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.495,0.557,5,-7.815,0,0.0756,0.0618,4.45e-4,0.091,0.353,164.01,28eruMXXejapqwvV8cjbmk,https://api.spotify.com/v1/audio-analysis/28eruMXXejapqwvV8cjbmk,4,,,1,259839,TRUE,https://api.spotify.com/v1/tracks/28eruMXXejapqwvV8cjbmk,FALSE,Salvation,https://p.scdn.co/mp3-preview/033df5f94f720eb3b3c0d422ad1f22c7a1e8b47a?cid=bf03179b875d4cfeaee4754331640464,6,track,spotify:track:28eruMXXejapqwvV8cjbmk,https://open.spotify.com/track/28eruMXXejapqwvV8cjbmk,Flow State,F,minor,F minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.278,0.294,3,-9.388,0,0.0309,0.507,5.89e-4,0.197,0.131,85.765,1FJQYkhCidEFCLoDvjURcK,https://api.spotify.com/v1/audio-analysis/1FJQYkhCidEFCLoDvjURcK,4,,,1,412693,FALSE,https://api.spotify.com/v1/tracks/1FJQYkhCidEFCLoDvjURcK,FALSE,Pink Moon,https://p.scdn.co/mp3-preview/821b4e8bdc7c5db65fc864c4f5fe6931838cd291?cid=bf03179b875d4cfeaee4754331640464,7,track,spotify:track:1FJQYkhCidEFCLoDvjURcK,https://open.spotify.com/track/1FJQYkhCidEFCLoDvjURcK,Flow State,D#,minor,D# minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.541,0.28,9,-10.49,1,0.0532,0.91,0,0.238,0.437,135.905,3rNBIl6CE08n1BK1Cl6xhG,https://api.spotify.com/v1/audio-analysis/3rNBIl6CE08n1BK1Cl6xhG,4,,,1,235133,TRUE,https://api.spotify.com/v1/tracks/3rNBIl6CE08n1BK1Cl6xhG,FALSE,Mellow Marmalade,https://p.scdn.co/mp3-preview/d7cb93693b15452fa6fe7a82409331b506903d2c?cid=bf03179b875d4cfeaee4754331640464,8,track,spotify:track:3rNBIl6CE08n1BK1Cl6xhG,https://open.spotify.com/track/3rNBIl6CE08n1BK1Cl6xhG,Flow State,A,major,A major,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.267,0.257,2,-9.058,1,0.0297,0.311,6.19e-6,0.118,0.199,93.851,3RdjVa8oZliAJ3wZzOzfZ6,https://api.spotify.com/v1/audio-analysis/3RdjVa8oZliAJ3wZzOzfZ6,4,,,1,365933,FALSE,https://api.spotify.com/v1/tracks/3RdjVa8oZliAJ3wZzOzfZ6,FALSE,Harvest Love,https://p.scdn.co/mp3-preview/d0d7411e85d2fd659e3589d265a7a36cf8a8693b?cid=bf03179b875d4cfeaee4754331640464,9,track,spotify:track:3RdjVa8oZliAJ3wZzOzfZ6,https://open.spotify.com/track/3RdjVa8oZliAJ3wZzOzfZ6,Flow State,D,major,D major,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.612,0.736,0,-6.695,1,0.094,0.0757,9.26e-6,0.111,0.475,132.616,1f4iosSouk4Veb9xNq02VF,https://api.spotify.com/v1/audio-analysis/1f4iosSouk4Veb9xNq02VF,4,,,1,248186,FALSE,https://api.spotify.com/v1/tracks/1f4iosSouk4Veb9xNq02VF,FALSE,Mystik - Album Mix,https://p.scdn.co/mp3-preview/99e383622372b47a123416d4479c1fa378bf785c?cid=bf03179b875d4cfeaee4754331640464,10,track,spotify:track:1f4iosSouk4Veb9xNq02VF,https://open.spotify.com/track/1f4iosSouk4Veb9xNq02VF,Flow State,C,major,C major,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.622,0.678,8,-8.081,0,0.0626,0.497,3.9e-5,0.26,0.581,75.353,5mXstj8RXsH9SucyyFwZpW,https://api.spotify.com/v1/audio-analysis/5mXstj8RXsH9SucyyFwZpW,4,,,1,206013,FALSE,https://api.spotify.com/v1/tracks/5mXstj8RXsH9SucyyFwZpW,FALSE,Free Mind,https://p.scdn.co/mp3-preview/0dc6d8ebb88f66a016019ccef0e2d944c95a566b?cid=bf03179b875d4cfeaee4754331640464,11,track,spotify:track:5mXstj8RXsH9SucyyFwZpW,https://open.spotify.com/track/5mXstj8RXsH9SucyyFwZpW,Flow State,G#,minor,G# minor,2019
Flow State,Tash Sultana,35,2018,1,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,12APhHuuzwZGSy2sDehOzW,album,,2019-07-24,2019,day,0.373,0.653,8,-8.646,1,0.0441,0.74,0.611,0.103,0.209,138.645,15BNp8hH9kYJ123u6UVxtN,https://api.spotify.com/v1/audio-analysis/15BNp8hH9kYJ123u6UVxtN,4,,,1,574520,FALSE,https://api.spotify.com/v1/tracks/15BNp8hH9kYJ123u6UVxtN,FALSE,Blackbird,https://p.scdn.co/mp3-preview/d810ba86d9672c4f38f1cd5ec134c6f3158225ed?cid=bf03179b875d4cfeaee4754331640464,12,track,spotify:track:15BNp8hH9kYJ123u6UVxtN,https://open.spotify.com/track/15BNp8hH9kYJ123u6UVxtN,Flow State,G#,major,G# major,2019
